"data","label"
"Mới mua được 1 tuần, giặt 3 lần mà nó kêu như máy bay cất cánh vậy.","0"
"Lúc đầu xài ổn sao khi sử dụng được vài tháng máy giặt không vắt được, cần ĐMX cho nhân viên đến kiểm tra","0"
"Sản phẩm tệ nhất tôi từng mua Giặt không sạch, mua được 2 tháng thì lỗi cấp nước, gọi nhân viên bảo là vệ sinh màng lọc đầu cấp, vệ sinh xong cũng không giặt được, đang chờ nhân viên đến trực tiếp","0"
"Rất thất vọng về chiếc máy giặt này. Mình dự định đến ĐMX mua 1 chiếc Toshiba nhưng đến thì các bạn nhân viên giới thiệu chiếc máy này, vừa với nhu cầu mà loại mới sản xuất, hiện đại. Thực tế thì máy chạy êm, nhưng chất lượng giặt rất kém. Quần áo k sạch, nếu giặt ở chế độ siêu sạch thì lại quá lâu khoảng tiếng rưỡi, để giặt thường thì lại ko sạch, và vắt xong lúc phơi vẫn còn nước rớt ra. Chấm 2/10","0"
"Thợ giao hàng đến lắp bổ sung 1 cái van nước tính giá 80k. Like mạnh","0"
"hóa ra là máy giặt tệ thật sự, mình mua máy giặt hồi tháng 9, mới xài vài ngày đã bị lỗi không cấp nước, gọi hãng xuống sửa thì ok rồi. Tết này mình về nhà mới biết là máy giặt rất yếu, rất yếu, không nên mua nha mọi người. Còn ĐMX cho mình hỏi có thu lại để đổi máy khác, bù tiền không Vì xài máy này rất khó chịu.","0"
"Máy giặt mới mua 1 tuần mà giặt còn tệ hơn cái máy cũ cách đây 4 năm tôi dùng.Nhà sử dụng nước giật chứ không phải bột giặt mà giặt phơi xong còn dính 1 đống cặn xà phòng trên áo quần như vậy ai mà chịu được, bỏ tiền ra mua giá trị chứ có phải bỏ tiền ra mua cục tức về nhà đâu.ĐMX nên xem lại sản phẩm","0"
"Máy rất yếu. Khi vắt hú rất lớn .","0"
"Máy giặt khá tệ, mua từ hôm 24 tết, lồng giặt 9.5 nhưng thực chất chỉ giặt được khoảng 3 4kg đồ là đầy lồng. Máy yếu, quay ko nổi đảo trái phải vào cái r xả nước ra, ko có chức tạo bọt xà phòng cái khỉ gì cả đúng nghĩa để vô cho có để tăng giá cao thực chất k xài đc. Được cái quay êm thôi nhào đồ yếu như quỷ tất nhiên phải êm r, cần đc đổi máy gấp. Khuyên mn k nên mua","0"
"Sản phẩm quá kém chất lượng","0"
"mua online hồi 29 tết , giá 6tr5 có khuyến mãi trị giá 300k bộ lau nhà xanh gì đó. tới mồng 5 cửa hàng mới giao thì lại lập lờ không có khuyến mãi trong khi giâ hiện tại mồng 5 tết của sản phẩm này chỉ còn có 5tr9. hỏi nhân viên thì ù ù à à 1 hồi mới nói có chương trình nhưng hiện hết sản phẩm khuyến mãi, kêu chờ từ 7 tới 14 ngày. lâu lâu trãi nghiệm dịch vụ ở cửa hàng quê nhà nếu không có sẽ bồi thường 150k mà làm ăn lằng nhằng chán quá.","1"
"Thề chưa bao giờ thấy cái mấy giặt tệ như vậy. Giặt mà vẫn còn xà phòng. Mà giặt đảo đồ nó chỉ lắc qua lắc lại chả có khi nào mà náo lắc mạnh để đảo đồ cực kỳ tệ","0"
"Mua máy giặc 8 tháng hư sửa 3 4 lần sửa không hết náy hư lên điện máy xanh báo nhân viên nhân viên thì đùng đẩy nhau không ai giải quyết.kêu gọi tổng đài","0"
"Máy giặt rất yếu. Tệ. Hối hận khi mua","0"
"Điện máy xanh quảng cáo ko đúng thực tế sai sự thật của máy .toàn nói ưu điểm . Đánh lừa khách hàng .Máy dở tệ.chỉ đc cái chạy êm ngoài ra là. hay hỗi cấp nước. Giặt đồ ko sạch . Nói chung quá tệ. Còn cái vòi phun siêu tốc thì chẳng sử dụng đc mặc dù đã Bật giặt nhanh siêu tốc . .aqua và panasonic sài ok hơn..","0"
"Máy giặt lỗi 4c nhiều lần , yêu cầu đổi máy thì cửa hàng bán cái cho hãng, quá thất vọng","0"
"Mới mua về, Máy lúc vắt kêu cực kì to. Sau khi liên hệ đmx, đmx đẩy cho hãng samsung gọi, nhưng yêu cầu giải quyết vấn đề qua điện thoại mà k cho kỹ thuật xuống sửa, mình phản ánh lại thì đmx k giải quyết vẫn đẩy cho hãng rồi cứ đẩy qua đẩy lại, sau đó chốt sẽ sửa máy trước ngày 30/10. Nhưng cho hến hôm nay 5/11 mới có nv nhận là kỹ thuật của samsung gọi tới xin địa chỉ nhà sửa máy, thì xin thưa tôi gọi thợ tới sửa hết 200k còn nhanh hơn mấy người xử lý, quá tệ cho một pha xử lý đi vào lòng đất.","0"
"Vồi phun siêu tốc từ khi mua tới giờ có thấy nó hoạt động j đâu","0"
"Máy mới mua ngày 21.09.2024, đến nay là 13.10.2024 bị lỗi 4C.Quá tệ, không nên mua","0"
"Mua ngày 266 xài chưa đc 1 tháng thì bị lỗi ko cấp nước đổi máy mới xài hơn 2 tháng lại tiếp tục bị lỗi ko cấp nước","0"
"chưa được 1năm thì bị lỗi k cấp nước trên màn hinh hiện 4c gọi bảo hành thì hẹn lên hẹn xuống cả hơn tuần moi bao hanh cho sai dk 3tháng tiep tuc bi lỗi k cấp nước.giờ đag chơ bảo hành tiếp.chán muốn đổi hãng khác","0"
"Khuyên chân thành ai đã và đag có ý định mua.ko nên mua con này.giặt rồi như ko giặt.bỏ ít đồ giặt thử nuớc nó xả đầy lồng giặt rồi nó quay như ko.đảo trái phải rất nhẹ.đồ phía trên bề mặt coi như đứg yên. Copy của ng ở dưới tại y hệt ý mình","0"
"Ok nhé","1"
"Quá tệ. Mua 4/2024 giờ Máy lỗi hệ thống giặt ko đc, gọi dmx thì kêu samsung xún sửa. Rồi 4 ngày chưa thấy xún sửa. Chán chế độ bảo hành của samsung.","0"
"Máy sử dụng rất êm. Hài lòng.","1"
"Máy giặt quá tệ mua ngày 18thang 3 mà giờ hỏng rồi chờ bảo hành gần 1 tuần rồi chưa được sửa chữa samsung làm ăn khiến người dùng quá ức chế","0"
"Tốt","1"
"Máy giặc sạch, vắt khô đồ. Có nhiều chế độ giặt phù hợp nhà nhiều thế hệ.","1"
"Giặt sạch sẽ, mẹ rất thích","1"
"Máy giặt quay như không quay. Lúc nào cũng có cặn bột giặt","0"
"mua máy 17/01/2024 máy ban đầu giặt có cặn như hình mình nghĩ do chế độ, để chế độ giặt siêu sạch thì quần áo vẫn thế, không có cải thiện nên đánh giá 1 sao cho ace nào ý định mua thì bỏ qua, TỆ RẤT TỆ","0"
"Khuyên chân thành ai đã và đag có ý định mua.ko nên mua con này.giặt rồi như ko giặt.bỏ ít đồ giặt thử nuớc nó xả đầy lồng giặt rồi nó quay như ko.đảo trái phải rất nhẹ.đồ phía trên bề mặt coi như đứg yên.giặt xog đồ rất dơ.giặt đúg 1 lần đổi trả qua con khác mất 20%.rất tệ.","0"
"Giặt đồ xong vẫn bám vết bẩn màu trắng, xả đồ không thơm. Nhân viên bảo trì xuống xem không có kinh nghiệm, không khắc phục được","0"
"Mới mua đước 6 tháng giặt áo thì bị ố vàng .. Gọi bảo hành thì toàn bận máy ..","1"
"Máy mua chưa đầy 8 tháng đã lỗi van điện từ cấp nước. Làm yêu cầu bảo hành sáng 9/5 thì nhận được phản hồi là trong vòng 3 giờ sẽ có người gọi lại. Kết quả là tới tối 10/5 mới có người gọi. Tính ra co hơn 30 giờ. Rồi còn nào là quá tải nên sẽ tới sửa chữa 14h ngày 13/5. Tính ra có 5 ngày chứ mấy. Cái máy giặt bị lỗi van đã tệ rồi dịch vụ đi kèm còn tệ hơn. Thôi thì tự thay cho nhanh","0"
"Mình mua máy giặt được hơn 4 tháng thì hỏng chỗ van nước, nước không vào. Liên hệ bảo hành từ tổng đài đến zalo. Đầu tiền thì thông báo 5 tiếng sau sẽ có người liên hệ. Giờ mấy ngày rồi không ai gọi điện qua sửa cả. Liên hệ lại thì toàn hệ thống bận với quá tải. Sáng ra gọi cũng đã bận với quá tải rồi. Máy còn bảo hành nên mình không muốn gọi thợ ngoài. ĐMX xử lí giúp mình ra sao đây Liên hệ sớm để còn biết","0"
"Giặc k đc sạch như mong đợi, bỏ dầu xả nhiều cug k thơm tí nào","1"
"Mình mới sử dụng giặt đc 3 lần, mình cảm thấy máy giặt rất êm không gây ồn. Giặt thường đc 18 bộ, giặt rất sạch.","1"
"Có 0 sao cũng cho luôn rồi đó, máy chập chờn, gọi bảo hành 45 lần toàn xuống kiểm tra rồi kêu máy bình thường, do nước yếu, điện yếu... trong khi trước giờ dùng mấy hãng khác ko bị, cứ vài ngày đứng 1 lần, mua hàng dmx biết bao năm mà lần đầu ức chế thế","0"
"Rất ok","1"
"Máy chạy êm.","1"
"Ok","1"
"May văt tốt lam ạ mih thay rất ok ạ","1"
"tốt","1"
"Nếu đã xài máy giặt tôi khuyên bạn nên xài nước giặt,Giá này thì ok rồi. có 1 lỗi nhỏ đang định liên hệ với đmx, lúc cân quần áo lồng máy giặt va vào thành máy giặt rất to. Lúc giặt thì k nghe nữa.","1"
"Tốt","1"
"Máy đẹp, êm, rất tốt","1"
"Máy chạy rất êm, dễ sử dụng. Thanks shop","1"
"Sản phẩm tốt","1"
"Máy chất lượng quá tệ, chế độ bảo hành và đổi trả bên điện máy xanh quá kém luôn, nhân viên giao máy không dùng được ngay từ lúc mới nhận. mà kêu bảo hành kiểm tra không ra lỗi, trả lại không cho phải mất phí. Từ nay sẽ không mua ở điện máy xanh nữa mất tiền oan, dmx mất uy tín","0"
"Mua 1 đằng đưa 1 nẻo....thế thì chịu r....1sao cho đỡ cay","0"
"Máy giặt không sạch, chưa gì rơi mất 1 con ốc gì đó mất r","0"
"da ho tro ki thuat.doi nguon nuoc may tam on","1"
"Máy chạy yếu, giặt không sạch, còn cặn bột giặt trên quần áo, thành Máy giặt, mới mua 1 tuần theo dõi thêm không ổn sẽ đổi sang Toshiba sài...","0"
"khuyên thật KHÔNG MUA con này nha mn. Nhà mình đổi tới 4 cái máy trong tháng đầu luôn rồi, luôn bị lỗi. giặt thì cặn bột giặt dính đầy luôn. điện lên samsung thì k cho nhân viên tới, hướng dẫn sơ trên điện thoại thôi, nói alf hả giặt xong 1 lần thì bấm thêm 1 chức năng giặt xả nữa, ủa, giặt mà phải ngồi canh xong bấm thêm lần nữa hả. quá vô lý.","0"
"Thấy mn đánh giá tệ quá trời , còn riêng mình xài hơn 2 tháng thấy mọi thứ ổn , máy chạy êm , điểm trừ k đánh tan đc xà bông bột , làm xà bông dính vào quần áo. Nếu dùng nước giặt mọi thứ ok","1"
"Máy chạy yếu, công nghệ bong bóng hầu như chả thấy khác biệt gì so với giặt thường,máy hư bơm nước 1 lần, hãng thay bơm rồi hiện tại vẫn đang bị hư bơm nữa, bảo hành thì lâu, đùn đẩy qua hãng, hãng thì chỉ làm việc giờ hành chánh, máy giặt đời mới 2023 mà phải tự xách nước cho máy giặt + xả, quá thất vọng 1 hãng lớn","0"
"thề với mn. tốn tiền. giặt k sạch hết xà phòng động nguyên trên quần áo lẫn cái lồng. chán k tả dc. muốn đổi máy quá đi. mới xài dc có 2tuần","0"
"Giặt k sạch đồ.moi xài dc 1thang là hư cái bơm nước vô .ghi 9.5ky chứ giặt đồ ít","1"
"Mấy giật rất tệ,mua về sài toàn bị lỗi không, nói chung sản phẩm rất tệ","0"
"Mình thật sự thất vọng về máy giặt này, giặt mực nước max vẫn bị dính cặn bột giặt trên quần áo, đồ sơ sinh đã ngâm qua vò tay r đưa vào máy giặt vẫn dơ, quá thất vọng về 1 con máy hãng samsung giá so mặt bằng cũng bth tầm giá đó thiếu gì dòng ngon. Sai lầm thực sự. Mua máy giặt mà mua cả sự thất vọng","0"
"Đã mua, thiết kế dở, ngăn nước xả lúc nằm phía ngoài, lúc phía trong ko để được, cheeee, còn động cơ phải đợi thêmNắp ko khoá khi xả nước mà mở nắp thì kêu","0"
"Máy giặt quá tệ mua hôm 31/8 giờ là 11/12 mà đã hư van cấp nước 2 lần. Quá tệ","0"
"Sản phẩm quá tệ. Bảo hành tệ máy mua mới 5 tháng hư cấp nước 2 lần. Hãng xuống sửa thì không nhận lỗi sản phẩm còn đỗ thừa cho nước yếu làm hư van.","0"
"Mua lúc 6/11, máy giặt rất yếu hầu như chỉ nhúc nhích nhẹ chứ ko đảo nổi lúc giặt như mấy máy khác từng dùng. Đã báo nhân viên ĐMX xuống kiểm tra rồi bên ĐMX báo Samsung, tới ngày 4/12 mới xuống kiểm tra. Bên Samsung xuống có chỉnh và chỉ thiết lập lại chế độ giặt, mình cũng làm theo chỉ dẫn chỉnh giặt xả lên mức tối đa nhưng vẫn bị BÁM VỆT TRẮNG KHI GIẶT ĐỒ ĐEN, giặt xong giặt lại thêm nữa mà vẫn bị. Máy giặt mới mà giặt kiểu này phải giặt lại bằng tay thì bán máy giặt làm gì nữa. Kiểm tra thì chậm chạp ko giải quyết được vấn đề, giờ qua 30 ngày đổi trả 11 như vậy có phải khách hàng là người chịu thiệt thòi không","0"
"Máy giặt mua ngày 22/10 là được 1 tháng hơn giặt 11 lần , hôm nay chỉnh đến mức nước , giặt , xả lên đến mức 4 mà nó vẫn bị bám như vậy , Mẫu mới 2023 siêu sạch sâu mà bị bám vậy là dở , khách hàng họ muốn dùng mẫu mới để trải nghiệm mà bị vậy không hài lòng . Cái aqua lồng đứng cũ ở nhà xài 5 năm nay chưa bao giờ bị . 0165 điện thứ 2 lúc 1306 hãng liên hệ để kiểm tra trước ngày 6 mà tối vẫn ko thấy ai phản hồi. Em rất bực bội về vấn đề mua máy giặt mà phải giặt lại bằng tay chẳng khác nào khỏi mua . Hỏi tới lui thì lỗi vẫn chưa biết . Em chỉ muốn biết nếu máy không lỗi thì cho em lí do tại sao máy xài bị bám xà bông dù đã theo hướng dẫn , để em biết được lí do còn khắc phục . Chứ từ lúc bị bám đến giờ em vẫn chưa biết được lí do tại sao nó bị như vậy . Còn nếu không em muốn yêu cầu nhập trả lại không được tính phí ,vì em đã báo máy bị bám từ ngày 17 và tận tâm đã xuống coi , sau đó e có giặt lại mà vẫn bị thì qua 1 tháng lại ko đc đổi lại , có đổi thì lại mất phí . Vậy trước đó ngày 17 em báo lỗi đã khắc phục được hậu quả cho em chưa . Em muốn nhập trả không mất phí em đổi qua hãng khác chứ không phải kiểu mua xài bị bám dơ rồi kêu nhập trả mất phí như vậy Hoặc nhập trả em đổi qua lồng ngang cùng hãng chứ em không hài lòng việc báo máy giặt ko sạch ngày 17 rồi cố tình để qua 1 tháng để không đổi máy .","0"
"Làm sao chỉnh lại giờ giặt Giặt mỗi lần 1 tiếng mấy gần 2 tiếng lậnBộ phận kĩ thuật đến hỗ trợ giúp","1"
"Máy giặt ko sạch, còn xà phòng vương lên quần kaki phải giặt lại, mới 3 tháng đã bị lỗi cấp nước","0"
"Sản phẩm tốt lắm ạ","1"
"Nhân viên lắp ko quan sát làm ống nước cũ bị lệch . Ảnh hưởng tâm lý người dùng . Cực kì bực","0"
"Khuyên mọi người không nên mua dòng máy này lúc đầu còn đở giặt từ từ thấy không sạch dính bợn trắng trên quần áo đen sửa dụng được mới 4 tháng hư tới bom nước giở tệ","0"
"Máy chạy rất êm giặt rất thích có nhiều chế độ giặt nhân viên tư vấn với nhân viên giao hàng nhiệt tình chu đáo thân thiện","1"
"Máy lỗi cấp nước .chán . Hết 1 đổi 1 10 ngày cái là bị lỗi , báo 4 ngày vẫn chưa tới sữa ,khuyên mọi người không nên mua máy này , quá tệ , mua điện máy xanh mấy lần rất ok chỉ riêng máy giặt là bực bội nhất","0"
"Máy mới mua về sử sụng được 1 tháng , giặt tầm 78 lần giờ báo lỗi không cấp nước trong khi nước vẫn mạnh tấm lọc sạch sẽ , gọi DMX thì lên kiểm tra xong đổ qua Hãng , Hãng thì gọi hẹn tới hẹn lui 34 ngày chưa thấy ai tới sửa chữa.","0"
"Dở lắm nha mọi người, giặc chọn chế độ giặc kỹ + max nước 23 lần xả vẫn để lại vệt bẩn trên áo. Đọc sơ bình luận hoá ra không phải mỗi mình bị. Máy của mình xài chưa được 3 tháng đã bị hư không cấp nước, không biết khi nào mới được bảo hành đây. Gọi bảo hành cho kỹ thuật xuống kiểm tra xong đẩy qua cho hãng. Vậy tính ra khác gì mua ở chỗ khác đâu. Cứ tưởng chế độ hậu mãi hơn những điện máy khác vì giá chênh lệch hơn mà.","0"
"Sử dụng rất tốt, máy êm","1"
"Nhìn chung thì tạm ổn. Trừ 1 điểm Máy tốc độ lòng xoay rất yếu.","1"
"Máy tốt, xài 1 tháng rồi nước yếu phải gắn bơm tăng áp mới xài được . Hao nước nhé, 1 lần giặt + 2 lần xả tốn 135l nước chọn mức nước cao nhất .Rất tiết kiệm điện","1"
"Máy xài tiết kiệm điện, tiếng ồn rất nhỏ","1"
"Rất tốt, sau này sẽ sử dụng thêm những sản phẩm bên hãng samsung","1"
"Chạy không êm nhu quảng cáo của hãng","1"
"Mới 2 tuần mà MG bị hư rồiĐồ điện tử ko nói chất lượng được","0"
"Máy giặt dường như giặt ko dc sạch,,,ko đảo nhìu á,,,cần dc hổ trợ thêm,,,","0"
"Máy giặt kg sạch còn bợn dơ kg hết, trog tgian bảo hành nhân viên có kiểm tra nhung thái độ khó chịu lắm. Cuối cùg cty kg có 1 đổi 1 nhung mình đổi mẫu khác cty chịu 50% phí","0"
"Hảng xài ok","1"
"Máy xài tốt, khá êm và nhiều chức năng dễ sử dụng. Sẽ giới thiệu cho bạn bè","1"
"Máy giặt không sạch gọi hỗ trợ nhân viên kỹ thuật đến nói là máy giặt 9,5 kg chỉ giặt được tầm 3,5kg còn 6kg còn lại là nước không hiểu luôn yêu cầu đổi máy","0"
"Rất tốt","1"
"Cũng được","1"
"Mình mua máy chiều qua tại điện máy xanh nam dong cư jut đak nông nhân viên lấy máy mình đặt onlin cho mình. Nhưng giá là 5790000k.","1"
"Hiện tại máy giặc hư đã báo 4 ngày vẫn chưa được sửa hay bảo hành gì, dịch vụ rất tệ","0"
"Máy hơi bị ồn khi vận hành","1"
"Máy tốt sài ok lắm","1"
"Tốt good","1"
"Máy mua về sử dụng tốt khi quay tiếng kêu hơi nặng","1"
"Hang viet nam chat luong cao","1"
"Tốt","1"
"Dc","1"
"ok","1"
"Mn dùng lúc đang giặt có ai thấy tiếng o o hơi ổn không","1"
"Thay cung dc vua voi tui tien","1"
"OK","1"
"Giặt đồ không sạch nhờ đổi máy mới","0"
"Ok","1"
"Ok","1"
"E ko biết sao mà e cũng mới mua giặt lần nào cũng để lại vết dơ ko áo này cũng quần kia ko áo kia quần nọ bị vài ba vệt nâu nâu như giặt dơ vậy á mà xả nước giặt ko bỏ áo quần vô thấy nước sạch mà ta tính ra cũng 9kg5 mà lồng đứng hơi nhỏ nên bỏ xíu là đầy thua cái Panasonic hồi trước e sử dụng 8kg mà bỏ được cũng khá nhìu đồ bữa e định mua Panasonic mà hết mẫu tiết kiệm điện thấy cái này 9kg5 mới ra tiết kiệm điện nên mới chốt ai ngờ buồn ghê","1"
"mới mua hôm qua o DMX giá quá cao hon NK tới 400K. cùng loại cùng dòng máy. https//www.nguyenkim.com/maygiatsamsunginverterwa95cg4545bdsv.html","0"
"Máy giặt k sạch chuẩn bị đổi sang máy khác","0"
"Tính năng mở nước giặt thông mình thì ok mua thời gian ban đầu phải đổi lại mấy lần","0"
"Xài êm giặt sạch máy móc tốt","1"
"xài êm k phàn nàn gì. dùng tốt","1"
"Máy giặc quần áo sach","1"
"giặt nhanh giặt k bị sờn dùng êm.","1"
"dùng tốt","1"
"Giặc sạch đồ tiết kiệm điện","1"
"Mới đem về 1 tháng đã phải sửa giặt không êm mà còn lâu dùng không hài lòng lắm","1"
"Lúc giặt hơi ồn còn lại bình thường dùng cũng tốt","1"
"thấy sản tốt tiết kiệm điện","1"
"Giặt thấy cũng bình thường","1"
"9 điểm làm sạch sâu bảo vệ vải tiết kiệm điện","1"
"tiết kiệm điện giặc êm","1"
"máy giặc ổn cũng khá tiết kiệm điện dùng k vấn đề gì","1"
"máy xài ổn làm sạch ko sâu lắm hơi ồn","1"
"Hài lòng về 2 Công nghệ Ecobubble giúp làm sạch sâu và bảo vệ sợi vải kèm công nghệ inverter tiết kiệm điện tới 60% của sản phẩm","1"
"máy tiết kiệm điện giặt sạch","1"
"sử dụng tốt hài lòng","1"
"sp tốt","1"
"Tôi sẽ giới thiệu sản phẩm cho bạn bè người thân","1"
"Sản phẩm xài ổn chế độ tiết kiệm điện cũng ok.","1"
"sử dụng tốt máy còn yếu","1"
"Công nghệ inverter tiết kiệm điện tới 60% của sản phẩm này rất ok.","1"
"sử dụng rất tốt","1"
"Sp tương đối","1"
"LÚc đầu sản phẩm k chảy nước nhân viên có xuống hỗ trợ và đã sử dụng bình thường sản phẩm tiết kiệm điện nhưng giặt còn dơ","1"
"sản phẩm tốt","1"
"sạch giặt ít nhăn","1"
"máy giặt êm tốt nhưng khi giặt nhiều sẽ bị đóng cặn","1"
"mouter máy còn yếu","1"
"máy dử dụng tốt nhưng hơi yếu","1"
"Tốt","1"
"Sản phẩm tốt trong tầm giá","1"
"sử dụng bình thường tính năng làm sạch sâu chưa có sử dụng còn tiết kiệm điện thì có tiết kiệm","1"
"sử dụng tốt nhưng khi xả vài ko xả vào lức cuối mà nó xả cùng lức với xà phòng nên sau khi giặt mùi xả vải ko còn nhiêuf","1"
"Máy sd rất êm tiết kiện điện giặt sạch","1"
"máy sử dụng tốt tiết kiệm điện và giặc sạch đồ","1"
"Máy giặt rất êm tiết kiệm điện","1"
"Máy giặt tốt tiết kiệm điện giặt sạch","1"
"sử dụng tốt nhưng lúc mua bị hư cục bơm đã có nhân viên hỗ trợ bảo hành","1"
"Máy giặc đồ đỡ nhăn hơn so với máy cũ mình sự dụng lượng điện xài hằng tháng cũng như cũ không tăng thêm","1"
"Máy giặt êm tốt nhưng đường nước vào hơi mạnh nên sử dụng một tháng bị hư mới sửa về xong công nghệ giặt sạch","1"
"Máy giặc sạch","1"
"khay chứa nước xả vải nhỏ sp sử dụng tốt","1"
"Máy giặt êm sạch công nghệ bong bóng giúp giăt đươc những vải mềm không sợ hư vải","1"
"Máy tốt luôn tin dùng hàng của Samsung chất lượng lúc nào cũng ok","1"
"sử dụng tốt","1"
"Sp tốt nhưng có một quần áo bị dính rong rêu thì máy giặt chưa sạch","1"
"sp tốt","1"
"Máy giặt êm tiết kiệm điện","1"
"máy giặt thời gian lâu hơn 1 tiếng","1"
"hài lòng về công nghệ bóng bóng tiết kiệm điện sẽ giới thiệu người thân bạn bè","1"
"máy chạy hơi kêu ồn sản phẩm xài được sẽ giới thiệu người thân bạn bè","1"
"2 Công nghệ Ecobubble giúp làm sạch sâu và bảo vệ sợi vải kèm công nghệ inverter tiết kiệm điện tới 60% của sản phẩm ok","1"
"máy mới mua về chạy êm tốt tiết kiệm điện sẽ giới thiệu người thân bạn bè để mua","1"
"sản phẩm xài tốt giặt đồ mau khô tiết kiệm điện năng sẽ giới thiệu bạn bè người thân ạ","1"
"Giặt không sạch","0"
"Máy hoạt động tốt ok","1"
"sản phẩm dùng thấy giặt k sạch","0"
"Máy này không thấy có khóa trẻ em và smart connect mặc dù thông tin về máy có ghi khóa trẻ em và smart check với điện thoại.","1"
"""Bong BóngSiêuMịn Ecobubble sạch sâu, bảo vệ sợi vải Digital Inverter Tiết kiệm điện 60%"""" người nhà khách sử dụng nên ko có đánh giá","1"
"Rất bình thường","1"
"Máy giặt chạy rất êm ái, tốt rất hài lòng về sản phẩm này","1"
"Bong BóngSiêuMịn Ecobubble sạch sâu, bảo vệ sợi vải Digital Inverter Tiết kiệm điện","1"
"sản phẩm tốt","1"
"sản phẩm tốt","1"
"hoạt động tốt","1"
"sản phẩm tốt","1"
"sản phẩm tốt","1"
"sản phẩm tốt","1"
"sản phẩm tốt","1"
"sản phẩm chất lượng","1"
"sản phẩm tốt","1"
"máy giặt quá lâu mới kết thúc","1"
"sản phẩm tốt","1"
"Máy rất êm.hoạt động tốt","1"
"Ok","1"
"Hoạt động tốt","1"
"Máy chạy rất êm","1"
"Nv nhiệt tình thân thiện .","1"
"Hoạt động tốt","1"
"Hài lòng","1"
"Máy chạy êm ko ngờ, lúc đầu mình còn tưởng máy chưa hoạt động","1"
"Mới mua chưa xài nữa. K biết thế nào sợ hư tùm lum quá","1"
"Giao hàng thíu miến chắn chuộc nản thiệt sự máy thi kiu qa tr","0"
"Mua cos kèm đồ tặnng nhưng shop quên sao ấy","1"
"Máy giặt mới mua hôm nay mà giặt cứ bị tạm dừng mãi yêu cầu nhân viên đến kiểm tra lại","0"
"Mới mua giặt lần đầu tiên giặt 2lần vẫn ko hết xà bông goi nv gio kêu thợ qua bảo hành me máy mới mua giặt lần đầu tiên bảo hành là sao","0"
"Chế độ giặt siêu tiết kiệm mà nhiệt độ nước 40C, không chỉnh được nhiệt độ. Mây giặt tốn điện","0"
"Máy giặt xong còn xà phòng và không vắt","0"
"máy giặt mới mua được 3 tháng, giặt vắt đồ không được ráo phải thêm chu trình vắt, vắt máy run mạnh, di chuyển ra khỏi vị trí ban đầu. lồng 8.5kg giặt không được nhiều đồ như lồng đứng 8.5kg","1"
"Tốt, xài cũng gần cả năm mà máy vẫn chạy êm","1"
"Lần đầu giặt thấy tốt.Nhưng nhân viên giao hàng thì không tốt,giao hàng kiểu như lật đật tranh thủ không chỉ dẫn cách sử dụng hỏi trả lời tiếng một nói chung là không hài lòng về thái độ của nhân viên","1"
"Mới mua được vài ngày. Đã lỗi. Lúc chạy lúc không. Day cu loa kêu két két","0"
"Máy báo còn 3 phút mà chờ hơn 8 phút vẫn chưa xong ạ.","1"
"máy giặt hoạt động tốt,xài bình thường","1"
"sản phẩm xài tốt, giặt sạch","1"
"máy hoạt động tốt, giặt đồ ok, sạch","1"
"máy tốt ạ","1"
"máy chạy êm lắm","1"
"mình xài thấy tốt, ok","1"
"máy giặt xài thấy ok, tốt, có điều lúc vắt hơi mạnh","1"
"máy giặt này xài thấy êm, mà lúc vắt hơi rung","1"
"máy giặt xài êm lắm, thấy tốt lắm","1"
"máy xài tốt, vẫn ổn định ạ","1"
"máy giặt cũng tương đối tốt","1"
"máy giặt hiện tại mình xài thấy bình thường, ok","1"
"máy giặt thì ổn định, mà lúc vắt tiếng to như động đất, dịch chuyển ra khỏi vị trí","1"
"mới dùng nên tạm thời cho 3 sao, thấy xài tốt, ok đó, cần thời gian để theo dõi thêm","1"
"máy giặt cũng được, ok","1"
"máy tiết kiệm điện mà mình cảm giác giặt chưa được sạch lắm","1"
"máy giặt hoạt động tốt, giặt sạch","1"
"máy xài rất là tốt","1"
"sản phẩm xài bình thường","1"
"máy giặt hoạt động tốt lắm, giặt quần áo sạch ok","1"
"máy giặt thì cũng ok mà kêu to lắm","1"
"máy giặt được mà hơi kêu, còn xà bông cũng hơi nhiều,nói chung là ok","1"
"máy hoạt động tốt, được","1"
"máy giặt xài ok, mà thấy hơi ồn","1"
"máy hoạt động bình thường","1"
"sản phẩm tốt, xài ok, mình đã giới thiệu cho bạn mình","1"
"sản phẩm tốt, xài ngon","1"
"máy tốt, sạch","1"
"máy dùng tốt, xài ok lắm","1"
"máy giặt có tiếng kêu, còn lại hoạt động bình thường, giá cả hợp lý","1"
"dùng được, giặt sạch lắm","1"
"máy hoạt động tốt, không có vấn đề gì cả","1"
"máy xài tốt lắm","1"
"xài cũng được, ngon","1"
"sản phẩm xài thấy ok lắm","1"
"máy xài tốt, trước mắt dùng ổn lắm","1"
"máy hoạt động tốt","1"
"máy xài tốt lắm, nhân viên nhiệt tình","1"
"máy giặt hoạt động tốt","1"
"lúc máy vắt thì máy bị rung mạnh lắm ạ, lúc giặt thì bình thường, giặt sạch. Nói chung là máy ok","1"
"máy xài hơi bị lắc, còn lại vẫn ổn","1"
"máy hoạt động tốt, ok","1"
"sản phẩm tốt xài ok","1"
"xả xà bông không được sạch lắm, còn lại xài ổn","1"
